date,store_id,product_id,stock_quantity
2026-07-14,S003,P021,86
2026-07-14,S003,P022,79
2026-07-14,S003,P019,48
2026-07-14,S003,P023,50
2026-07-14,S003,P024,27
2026-07-14,S003,P025,81
2026-07-14,S003,P026,78
2026-07-14,S003,P027,34
2026-07-14,S003,P028,73
2026-07-14,S003,P029,47
2026-07-14,S003,P030,69
2026-07-14,S003,P031,39
2026-07-14,S003,P032,59
2026-07-15,S001,P001,94
2026-07-15,S001,P002,47
2026-07-15,S001,P003,32
2026-07-15,S001,P004,44
2026-07-15,S001,P014,58
2026-07-15,S001,P015,40
2026-07-15,S001,P005,29
2026-07-15,S001,P006,31
2026-07-15,S001,P007,70
2026-07-15,S001,P008,230
2026-07-15,S001,P016,45
2026-07-15,S001,P009,74
2026-07-15,S001,P010,52
2026-07-15,S001,P011,78
2026-07-15,S001,P012,87
2026-07-15,S001,P017,63
2026-07-15,S001,P013,39
2026-07-15,S001,P018,79
2026-07-15,S001,P020,26
2026-07-15,S001,P021,94
2026-07-15,S001,P022,99
2026-07-15,S001,P019,28
2026-07-15,S001,P023,37
2026-07-15,S001,P024,74
2026-07-15,S001,P025,23
2026-07-15,S001,P026,32
2026-07-15,S001,P027,60
2026-07-15,S001,P028,52
2026-07-15,S001,P029,73
2026-07-15,S001,P030,65
2026-07-15,S001,P031,36
2026-07-15,S001,P032,80
2026-07-15,S002,P001,71
2026-07-15,S002,P002,49
2026-07-15,S002,P003,46
2026-07-15,S002,P004,39
2026-07-15,S002,P014,0
2026-07-15,S002,P015,62
2026-07-15,S002,P005,60
2026-07-15,S002,P006,45
2026-07-15,S002,P007,82
2026-07-15,S002,P008,66
2026-07-15,S002,P016,59
2026-07-15,S002,P009,70
2026-07-15,S002,P010,73
2026-07-15,S002,P011,84
2026-07-15,S002,P012,81
2026-07-15,S002,P017,21
2026-07-15,S002,P013,68
2026-07-15,S002,P018,85
2026-07-15,S002,P020,46
2026-07-15,S002,P021,71
2026-07-15,S002,P022,56
2026-07-15,S002,P019,38
2026-07-15,S002,P023,43
2026-07-15,S002,P024,35
2026-07-15,S002,P025,59
2026-07-15,S002,P026,74
2026-07-15,S002,P027,51
2026-07-15,S002,P028,54
2026-07-15,S002,P029,71
2026-07-15,S002,P030,68
2026-07-15,S002,P031,41
2026-07-15,S002,P032,58
2026-07-15,S003,P001,44
2026-07-15,S003,P002,28
2026-07-15,S003,P003,38
2026-07-15,S003,P004,77
2026-07-15,S003,P014,62
2026-07-15,S003,P015,57
2026-07-15,S003,P005,67
2026-07-15,S003,P006,66
2026-07-15,S003,P007,101
2026-07-15,S003,P008,84
2026-07-15,S003,P016,52
2026-07-15,S003,P009,69
2026-07-15,S003,P010,67
2026-07-15,S003,P011,31
2026-07-15,S003,P012,48
2026-07-15,S003,P017,32
2026-07-15,S003,P013,70
2026-07-15,S003,P018,83
2026-07-15,S003,P020,21
2026-07-15,S003,P021,82
2026-07-15,S003,P022,71
2026-07-15,S003,P019,45
2026-07-15,S003,P023,50
2026-07-15,S003,P024,26
2026-07-15,S003,P025,81
2026-07-15,S003,P026,78
2026-07-15,S003,P027,34
2026-07-15,S003,P028,71
2026-07-15,S003,P029,46
2026-07-15,S003,P030,65
2026-07-15,S003,P031,37
2026-07-15,S003,P032,57
2026-07-16,S001,P001,92
2026-07-16,S001,P002,43
2026-07-16,S001,P003,29
2026-07-16,S001,P004,41
2026-07-16,S001,P014,57
2026-07-16,S001,P015,39
2026-07-16,S001,P005,74
2026-07-16,S001,P006,81
2026-07-16,S001,P007,59
2026-07-16,S001,P008,228
2026-07-16,S001,P016,38
2026-07-16,S001,P009,64
2026-07-16,S001,P010,49
2026-07-16,S001,P011,67
2026-07-16,S001,P012,79
2026-07-16,S001,P017,56
2026-07-16,S001,P013,37
2026-07-16,S001,P018,74
2026-07-16,S001,P020,22
2026-07-16,S001,P021,89
2026-07-16,S001,P022,95
2026-07-16,S001,P019,72
2026-07-16,S001,P023,36
2026-07-16,S001,P024,72
2026-07-16,S001,P025,82
2026-07-16,S001,P026,30
2026-07-16,S001,P027,57
2026-07-16,S001,P028,49
2026-07-16,S001,P029,69
2026-07-16,S001,P030,59
2026-07-16,S001,P031,32
2026-07-16,S001,P032,73
2026-07-16,S002,P001,70
2026-07-16,S002,P002,48
2026-07-16,S002,P003,42
2026-07-16,S002,P004,36
2026-07-16,S002,P014,0
2026-07-16,S002,P015,57
2026-07-16,S002,P005,58
2026-07-16,S002,P006,39
2026-07-16,S002,P007,77
2026-07-16,S002,P008,126
2026-07-16,S002,P016,54
2026-07-16,S002,P009,62
2026-07-16,S002,P010,70
2026-07-16,S002,P011,77
2026-07-16,S002,P012,77
2026-07-16,S002,P017,61
2026-07-16,S002,P013,66
2026-07-16,S002,P018,83
2026-07-16,S002,P020,43
2026-07-16,S002,P021,66
2026-07-16,S002,P022,51
2026-07-16,S002,P019,31
2026-07-16,S002,P023,38
2026-07-16,S002,P024,31
2026-07-16,S002,P025,56
2026-07-16,S002,P026,72
2026-07-16,S002,P027,46
2026-07-16,S002,P028,49
2026-07-16,S002,P029,70
2026-07-16,S002,P030,66
2026-07-16,S002,P031,38
2026-07-16,S002,P032,56
2026-07-16,S003,P001,44
2026-07-16,S003,P002,26
2026-07-16,S003,P003,38
2026-07-16,S003,P004,77
2026-07-16,S003,P014,60
2026-07-16,S003,P015,57
2026-07-16,S003,P005,63
2026-07-16,S003,P006,59
2026-07-16,S003,P007,96
2026-07-16,S003,P008,83
2026-07-16,S003,P016,48
2026-07-16,S003,P009,60
2026-07-16,S003,P010,62
2026-07-16,S003,P011,72
2026-07-16,S003,P012,43
2026-07-16,S003,P017,29
2026-07-16,S003,P013,69
2026-07-16,S003,P018,83
2026-07-16,S003,P020,65
2026-07-16,S003,P021,77
2026-07-16,S003,P022,68
2026-07-16,S003,P019,43
2026-07-16,S003,P023,49
2026-07-16,S003,P024,71
2026-07-16,S003,P025,80
2026-07-16,S003,P026,75
2026-07-16,S003,P027,34
2026-07-16,S003,P028,69
2026-07-16,S003,P029,45
2026-07-16,S003,P030,64
2026-07-16,S003,P031,35
2026-07-16,S003,P032,56
2026-07-17,S001,P001,92
2026-07-17,S001,P002,42
2026-07-17,S001,P003,24
2026-07-17,S001,P004,36
2026-07-17,S001,P014,55
2026-07-17,S001,P015,36
2026-07-17,S001,P005,70
2026-07-17,S001,P006,76
2026-07-17,S001,P007,104
2026-07-17,S001,P008,227
2026-07-17,S001,P016,32
2026-07-17,S001,P009,57
2026-07-17,S001,P010,44
2026-07-17,S001,P011,63
2026-07-17,S001,P012,72
2026-07-17,S001,P017,52
2026-07-17,S001,P013,33
2026-07-17,S001,P018,71
2026-07-17,S001,P020,71
2026-07-17,S001,P021,79
2026-07-17,S001,P022,93
2026-07-17,S001,P019,71
2026-07-17,S001,P023,31
2026-07-17,S001,P024,69
2026-07-17,S001,P025,82
2026-07-17,S001,P026,26
2026-07-17,S001,P027,55
2026-07-17,S001,P028,49
2026-07-17,S001,P029,67
2026-07-17,S001,P030,57
2026-07-17,S001,P031,73
2026-07-17,S001,P032,69
2026-07-17,S002,P001,66
2026-07-17,S002,P002,45
2026-07-17,S002,P003,40
2026-07-17,S002,P004,35
2026-07-17,S002,P014,0
2026-07-17,S002,P015,57
2026-07-17,S002,P005,54
2026-07-17,S002,P006,34
2026-07-17,S002,P007,71
2026-07-17,S002,P008,117
2026-07-17,S002,P016,51
2026-07-17,S002,P009,53
2026-07-17,S002,P010,64
2026-07-17,S002,P011,75
2026-07-17,S002,P012,68
2026-07-17,S002,P017,57
2026-07-17,S002,P013,64
2026-07-17,S002,P018,79
2026-07-17,S002,P020,38
2026-07-17,S002,P021,63
2026-07-17,S002,P022,45
2026-07-17,S002,P019,28
2026-07-17,S002,P023,36
2026-07-17,S002,P024,28
2026-07-17,S002,P025,52
2026-07-17,S002,P026,72
2026-07-17,S002,P027,42
2026-07-17,S002,P028,43
2026-07-17,S002,P029,66
2026-07-17,S002,P030,65
2026-07-17,S002,P031,35
2026-07-17,S002,P032,54
2026-07-17,S003,P001,44
2026-07-17,S003,P002,24
2026-07-17,S003,P003,36
2026-07-17,S003,P004,75
2026-07-17,S003,P014,59
2026-07-17,S003,P015,55
2026-07-17,S003,P005,61
2026-07-17,S003,P006,54
2026-07-17,S003,P007,90
2026-07-17,S003,P008,82
2026-07-17,S003,P016,39
2026-07-17,S003,P009,57
2026-07-17,S003,P010,58
2026-07-17,S003,P011,70
2026-07-17,S003,P012,93
2026-07-17,S003,P017,23
2026-07-17,S003,P013,63
2026-07-17,S003,P018,80
2026-07-17,S003,P020,63
2026-07-17,S003,P021,72
2026-07-17,S003,P022,67
2026-07-17,S003,P019,42
2026-07-17,S003,P023,47
2026-07-17,S003,P024,70
2026-07-17,S003,P025,79
2026-07-17,S003,P026,73
2026-07-17,S003,P027,34
2026-07-17,S003,P028,68
2026-07-17,S003,P029,43
2026-07-17,S003,P030,62
2026-07-17,S003,P031,33
2026-07-17,S003,P032,54
2026-07-18,S001,P001,87
2026-07-18,S001,P002,35
2026-07-18,S001,P003,20
2026-07-18,S001,P004,32
2026-07-18,S001,P014,53
2026-07-18,S001,P015,33
2026-07-18,S001,P005,66
2026-07-18,S001,P006,66
2026-07-18,S001,P007,98
2026-07-18,S001,P008,216
2026-07-18,S001,P016,69
2026-07-18,S001,P009,52
2026-07-18,S001,P010,35
2026-07-18,S001,P011,56
2026-07-18,S001,P012,62
2026-07-18,S001,P017,44
2026-07-18,S001,P013,78
2026-07-18,S001,P018,68
2026-07-18,S001,P020,62
2026-07-18,S001,P021,75
2026-07-18,S001,P022,89
2026-07-18,S001,P019,66
2026-07-18,S001,P023,26
2026-07-18,S001,P024,66
2026-07-18,S001,P025,72
2026-07-18,S001,P026,23
2026-07-18,S001,P027,50
2026-07-18,S001,P028,42
2026-07-18,S001,P029,59
2026-07-18,S001,P030,56
2026-07-18,S001,P031,68
2026-07-18,S001,P032,66
2026-07-18,S002,P001,64
2026-07-18,S002,P002,44
2026-07-18,S002,P003,38
2026-07-18,S002,P004,32
2026-07-18,S002,P014,0
2026-07-18,S002,P015,53
2026-07-18,S002,P005,50
2026-07-18,S002,P006,23
2026-07-18,S002,P007,64
2026-07-18,S002,P008,111
2026-07-18,S002,P016,48
2026-07-18,S002,P009,49
2026-07-18,S002,P010,60
2026-07-18,S002,P011,70
2026-07-18,S002,P012,58
2026-07-18,S002,P017,47
2026-07-18,S002,P013,62
2026-07-18,S002,P018,73
2026-07-18,S002,P020,31
2026-07-18,S002,P021,114
2026-07-18,S002,P022,41
2026-07-18,S002,P019,69
2026-07-18,S002,P023,33
2026-07-18,S002,P024,91
2026-07-18,S002,P025,48
2026-07-18,S002,P026,71
2026-07-18,S002,P027,40
2026-07-18,S002,P028,38
2026-07-18,S002,P029,61
2026-07-18,S002,P030,59
2026-07-18,S002,P031,32
2026-07-18,S002,P032,53
2026-07-18,S003,P001,42
2026-07-18,S003,P002,22
2026-07-18,S003,P003,34
2026-07-18,S003,P004,74
2026-07-18,S003,P014,57
2026-07-18,S003,P015,51
2026-07-18,S003,P005,49
2026-07-18,S003,P006,47
2026-07-18,S003,P007,80
2026-07-18,S003,P008,76
2026-07-18,S003,P016,99
2026-07-18,S003,P009,51
2026-07-18,S003,P010,47
2026-07-18,S003,P011,62
2026-07-18,S003,P012,86
2026-07-18,S003,P017,55
2026-07-18,S003,P013,59
2026-07-18,S003,P018,78
2026-07-18,S003,P020,58
2026-07-18,S003,P021,67
2026-07-18,S003,P022,60
2026-07-18,S003,P019,40
2026-07-18,S003,P023,47
2026-07-18,S003,P024,67
2026-07-18,S003,P025,74
2026-07-18,S003,P026,69
2026-07-18,S003,P027,34
2026-07-18,S003,P028,64
2026-07-18,S003,P029,91
2026-07-18,S003,P030,59
2026-07-18,S003,P031,32
2026-07-18,S003,P032,51
2026-07-19,S001,P001,77
2026-07-19,S001,P002,32
2026-07-19,S001,P003,80
2026-07-19,S001,P004,29
2026-07-19,S001,P014,52
2026-07-19,S001,P015,29
2026-07-19,S001,P005,52
2026-07-19,S001,P006,58
2026-07-19,S001,P007,92
2026-07-19,S001,P008,213
2026-07-19,S001,P016,57
2026-07-19,S001,P009,47
2026-07-19,S001,P010,30
2026-07-19,S001,P011,48
2026-07-19,S001,P012,52
2026-07-19,S001,P017,35
2026-07-19,S001,P013,70
2026-07-19,S001,P018,61
2026-07-19,S001,P020,58
2026-07-19,S001,P021,72
2026-07-19,S001,P022,85
2026-07-19,S001,P019,61
2026-07-19,S001,P023,84
2026-07-19,S001,P024,57
2026-07-19,S001,P025,69
2026-07-19,S001,P026,21
2026-07-19,S001,P027,43
2026-07-19,S001,P028,38
2026-07-19,S001,P029,54
2026-07-19,S001,P030,117
2026-07-19,S001,P031,63
2026-07-19,S001,P032,58
2026-07-19,S002,P001,60
2026-07-19,S002,P002,42
2026-07-19,S002,P003,37
2026-07-19,S002,P004,30
2026-07-19,S002,P014,0
2026-07-19,S002,P015,51
2026-07-19,S002,P005,40
2026-07-19,S002,P006,70
2026-07-19,S002,P007,59
2026-07-19,S002,P008,109
2026-07-19,S002,P016,42
2026-07-19,S002,P009,44
2026-07-19,S002,P010,55
2026-07-19,S002,P011,61
2026-07-19,S002,P012,54
2026-07-19,S002,P017,41
2026-07-19,S002,P013,61
2026-07-19,S002,P018,67
2026-07-19,S002,P020,26
2026-07-19,S002,P021,105
2026-07-19,S002,P022,76
2026-07-19,S002,P019,60
2026-07-19,S002,P023,30
2026-07-19,S002,P024,88
2026-07-19,S002,P025,39
2026-07-19,S002,P026,65
2026-07-19,S002,P027,37
2026-07-19,S002,P028,34
2026-07-19,S002,P029,55
2026-07-19,S002,P030,55
2026-07-19,S002,P031,70
2026-07-19,S002,P032,46
2026-07-19,S003,P001,39
2026-07-19,S003,P002,21
2026-07-19,S003,P003,32
2026-07-19,S003,P004,68
2026-07-19,S003,P014,55
2026-07-19,S003,P015,48
2026-07-19,S003,P005,40
2026-07-19,S003,P006,46
2026-07-19,S003,P007,73
2026-07-19,S003,P008,69
2026-07-19,S003,P016,91
2026-07-19,S003,P009,43
2026-07-19,S003,P010,37
2026-07-19,S003,P011,57
2026-07-19,S003,P012,82
2026-07-19,S003,P017,49
2026-07-19,S003,P013,54
2026-07-19,S003,P018,76
2026-07-19,S003,P020,56
2026-07-19,S003,P021,66
2026-07-19,S003,P022,56
2026-07-19,S003,P019,36
2026-07-19,S003,P023,45
2026-07-19,S003,P024,61
2026-07-19,S003,P025,71
2026-07-19,S003,P026,65
2026-07-19,S003,P027,34
2026-07-19,S003,P028,61
2026-07-19,S003,P029,87
2026-07-19,S003,P030,56
2026-07-19,S003,P031,87
2026-07-19,S003,P032,47
2026-07-20,S001,P001,76
2026-07-20,S001,P002,27
2026-07-20,S001,P003,77
2026-07-20,S001,P004,26
2026-07-20,S001,P014,52
2026-07-20,S001,P015,28
2026-07-20,S001,P005,46
2026-07-20,S001,P006,54
2026-07-20,S001,P007,87
2026-07-20,S001,P008,211
2026-07-20,S001,P016,49
2026-07-20,S001,P009,37
2026-07-20,S001,P010,80
2026-07-20,S001,P011,45
2026-07-20,S001,P012,42
2026-07-20,S001,P017,31
2026-07-20,S001,P013,60
2026-07-20,S001,P018,59
2026-07-20,S001,P020,51
2026-07-20,S001,P021,69
2026-07-20,S001,P022,81
2026-07-20,S001,P019,57
2026-07-20,S001,P023,79
2026-07-20,S001,P024,52
2026-07-20,S001,P025,68
2026-07-20,S001,P026,19
2026-07-20,S001,P027,36
2026-07-20,S001,P028,35
2026-07-20,S001,P029,49
2026-07-20,S001,P030,114
2026-07-20,S001,P031,61
2026-07-20,S001,P032,54
2026-07-20,S002,P001,57
2026-07-20,S002,P002,40
2026-07-20,S002,P003,32
2026-07-20,S002,P004,26
2026-07-20,S002,P014,0
2026-07-20,S002,P015,49
2026-07-20,S002,P005,38
2026-07-20,S002,P006,63
2026-07-20,S002,P007,54
2026-07-20,S002,P008,100
2026-07-20,S002,P016,38
2026-07-20,S002,P009,37
2026-07-20,S002,P010,52
2026-07-20,S002,P011,54
2026-07-20,S002,P012,48
2026-07-20,S002,P017,38
2026-07-20,S002,P013,56
2026-07-20,S002,P018,64
2026-07-20,S002,P020,23
2026-07-20,S002,P021,96
2026-07-20,S002,P022,75
2026-07-20,S002,P019,58
2026-07-20,S002,P023,28
2026-07-20,S002,P024,87
2026-07-20,S002,P025,38
2026-07-20,S002,P026,64
2026-07-20,S002,P027,33
2026-07-20,S002,P028,31
2026-07-20,S002,P029,50
2026-07-20,S002,P030,53
2026-07-20,S002,P031,67
2026-07-20,S002,P032,44
2026-07-20,S003,P001,38
2026-07-20,S003,P002,85
2026-07-20,S003,P003,31
2026-07-20,S003,P004,68
2026-07-20,S003,P014,54
2026-07-20,S003,P015,48
2026-07-20,S003,P005,36
2026-07-20,S003,P006,42
2026-07-20,S003,P007,67
2026-07-20,S003,P008,65
2026-07-20,S003,P016,87
2026-07-20,S003,P009,39
2026-07-20,S003,P010,35
2026-07-20,S003,P011,53
2026-07-20,S003,P012,72
2026-07-20,S003,P017,46
2026-07-20,S003,P013,51
2026-07-20,S003,P018,73
2026-07-20,S003,P020,52
2026-07-20,S003,P021,64
2026-07-20,S003,P022,51
2026-07-20,S003,P019,35
2026-07-20,S003,P023,42
2026-07-20,S003,P024,56
2026-07-20,S003,P025,70
2026-07-20,S003,P026,65
2026-07-20,S003,P027,34
2026-07-20,S003,P028,60
2026-07-20,S003,P029,83
2026-07-20,S003,P030,55
2026-07-20,S003,P031,84
2026-07-20,S003,P032,44
2026-07-21,S001,P001,72
2026-07-21,S001,P002,23
2026-07-21,S001,P003,71
2026-07-21,S001,P004,24
2026-07-21,S001,P014,46
2026-07-21,S001,P015,25
2026-07-21,S001,P005,37
2026-07-21,S001,P006,50
2026-07-21,S001,P007,83
2026-07-21,S001,P008,208
2026-07-21,S001,P016,41
2026-07-21,S001,P009,31
2026-07-21,S001,P010,75
2026-07-21,S001,P011,40
2026-07-21,S001,P012,78
2026-07-21,S001,P017,24
2026-07-21,S001,P013,52
2026-07-21,S001,P018,54
2026-07-21,S001,P020,48
2026-07-21,S001,P021,68
2026-07-21,S001,P022,77
2026-07-21,S001,P019,55
2026-07-21,S001,P023,75
2026-07-21,S001,P024,49
2026-07-21,S001,P025,64
2026-07-21,S001,P026,57
2026-07-21,S001,P027,33
2026-07-21,S001,P028,97
2026-07-21,S001,P029,47
2026-07-21,S001,P030,110
2026-07-21,S001,P031,57
2026-07-21,S001,P032,52
2026-07-21,S002,P001,57
2026-07-21,S002,P002,36
2026-07-21,S002,P003,30
2026-07-21,S002,P004,25
2026-07-21,S002,P014,0
2026-07-21,S002,P015,46
2026-07-21,S002,P005,32
2026-07-21,S002,P006,57
2026-07-21,S002,P007,113
2026-07-21,S002,P008,98
2026-07-21,S002,P016,38
2026-07-21,S002,P009,33
2026-07-21,S002,P010,48
2026-07-21,S002,P011,52
2026-07-21,S002,P012,43
2026-07-21,S002,P017,30
2026-07-21,S002,P013,53
2026-07-21,S002,P018,59
2026-07-21,S002,P020,87
2026-07-21,S002,P021,91
2026-07-21,S002,P022,71
2026-07-21,S002,P019,49
2026-07-21,S002,P023,28
2026-07-21,S002,P024,83
2026-07-21,S002,P025,37
2026-07-21,S002,P026,61
2026-07-21,S002,P027,32
2026-07-21,S002,P028,76
2026-07-21,S002,P029,49
2026-07-21,S002,P030,90
2026-07-21,S002,P031,66
2026-07-21,S002,P032,43
2026-07-21,S003,P001,35
2026-07-21,S003,P002,84
2026-07-21,S003,P003,29
2026-07-21,S003,P004,68
2026-07-21,S003,P014,54
2026-07-21,S003,P015,48
2026-07-21,S003,P005,32
2026-07-21,S003,P006,36
2026-07-21,S003,P007,64
2026-07-21,S003,P008,113
2026-07-21,S003,P016,79
2026-07-21,S003,P009,31
2026-07-21,S003,P010,30
2026-07-21,S003,P011,50
2026-07-21,S003,P012,65
2026-07-21,S003,P017,45
2026-07-21,S003,P013,48
2026-07-21,S003,P018,72
2026-07-21,S003,P020,49
2026-07-21,S003,P021,61
2026-07-21,S003,P022,45
2026-07-21,S003,P019,30
2026-07-21,S003,P023,41
2026-07-21,S003,P024,54
2026-07-21,S003,P025,69
2026-07-21,S003,P026,61
2026-07-21,S003,P027,34
2026-07-21,S003,P028,57
2026-07-21,S003,P029,81
2026-07-21,S003,P030,105
2026-07-21,S003,P031,81
2026-07-21,S003,P032,40
2026-07-22,S001,P001,68
2026-07-22,S001,P002,21
2026-07-22,S001,P003,69
2026-07-22,S001,P004,24
2026-07-22,S001,P014,45
2026-07-22,S001,P015,23
2026-07-22,S001,P005,30
2026-07-22,S001,P006,44
2026-07-22,S001,P007,76
2026-07-22,S001,P008,202
2026-07-22,S001,P016,34
2026-07-22,S001,P009,80
2026-07-22,S001,P010,67
2026-07-22,S001,P011,36
2026-07-22,S001,P012,72
2026-07-22,S001,P017,60
2026-07-22,S001,P013,47
2026-07-22,S001,P018,52
2026-07-22,S001,P020,42
2026-07-22,S001,P021,61
2026-07-22,S001,P022,73
2026-07-22,S001,P019,51
2026-07-22,S001,P023,71
2026-07-22,S001,P024,47
2026-07-22,S001,P025,61
2026-07-22,S001,P026,56
2026-07-22,S001,P027,29
2026-07-22,S001,P028,89
2026-07-22,S001,P029,45
2026-07-22,S001,P030,109
2026-07-22,S001,P031,50
2026-07-22,S001,P032,50
2026-07-22,S002,P001,56
2026-07-22,S002,P002,35
2026-07-22,S002,P003,28
2026-07-22,S002,P004,21
2026-07-22,S002,P014,0
2026-07-22,S002,P015,44
2026-07-22,S002,P005,92
2026-07-22,S002,P006,52
2026-07-22,S002,P007,109
2026-07-22,S002,P008,91
2026-07-22,S002,P016,33
2026-07-22,S002,P009,80
2026-07-22,S002,P010,39
2026-07-22,S002,P011,45
2026-07-22,S002,P012,108
2026-07-22,S002,P017,23
2026-07-22,S002,P013,49
2026-07-22,S002,P018,55
2026-07-22,S002,P020,83
2026-07-22,S002,P021,91
2026-07-22,S002,P022,67
2026-07-22,S002,P019,47
2026-07-22,S002,P023,25
2026-07-22,S002,P024,80
2026-07-22,S002,P025,32
2026-07-22,S002,P026,58
2026-07-22,S002,P027,30
2026-07-22,S002,P028,72
2026-07-22,S002,P029,43
2026-07-22,S002,P030,89
2026-07-22,S002,P031,65
2026-07-22,S002,P032,37
2026-07-22,S003,P001,34
2026-07-22,S003,P002,84
2026-07-22,S003,P003,27
2026-07-22,S003,P004,66
2026-07-22,S003,P014,52
2026-07-22,S003,P015,47
2026-07-22,S003,P005,29
2026-07-22,S003,P006,35
2026-07-22,S003,P007,62
2026-07-22,S003,P008,108
2026-07-22,S003,P016,78
2026-07-22,S003,P009,69
2026-07-22,S003,P010,67
2026-07-22,S003,P011,46
2026-07-22,S003,P012,61
2026-07-22,S003,P017,43
2026-07-22,S003,P013,44
2026-07-22,S003,P018,67
2026-07-22,S003,P020,46
2026-07-22,S003,P021,110
2026-07-22,S003,P022,43
2026-07-22,S003,P019,28
2026-07-22,S003,P023,38
2026-07-22,S003,P024,51
2026-07-22,S003,P025,65
2026-07-22,S003,P026,60
2026-07-22,S003,P027,34
2026-07-22,S003,P028,55
2026-07-22,S003,P029,78
2026-07-22,S003,P030,103
2026-07-22,S003,P031,78
2026-07-22,S003,P032,37
2026-07-23,S001,P001,65
2026-07-23,S001,P002,60
2026-07-23,S001,P003,67
2026-07-23,S001,P004,24
2026-07-23,S001,P014,42
2026-07-23,S001,P015,20
2026-07-23,S001,P005,26
2026-07-23,S001,P006,41
2026-07-23,S001,P007,72
2026-07-23,S001,P008,196
2026-07-23,S001,P016,80
2026-07-23,S001,P009,76
2026-07-23,S001,P010,64
2026-07-23,S001,P011,31
2026-07-23,S001,P012,63
2026-07-23,S001,P017,55
2026-07-23,S001,P013,44
2026-07-23,S001,P018,46
2026-07-23,S001,P020,36
2026-07-23,S001,P021,105
2026-07-23,S001,P022,67
2026-07-23,S001,P019,46
2026-07-23,S001,P023,68
2026-07-23,S001,P024,45
2026-07-23,S001,P025,60
2026-07-23,S001,P026,54
2026-07-23,S001,P027,25
2026-07-23,S001,P028,84
2026-07-23,S001,P029,109
2026-07-23,S001,P030,104
2026-07-23,S001,P031,44
2026-07-23,S001,P032,47
2026-07-23,S002,P001,52
2026-07-23,S002,P002,34
2026-07-23,S002,P003,25
2026-07-23,S002,P004,21
2026-07-23,S002,P014,0
2026-07-23,S002,P015,43
2026-07-23,S002,P005,86
2026-07-23,S002,P006,42
2026-07-23,S002,P007,105
2026-07-23,S002,P008,88
2026-07-23,S002,P016,90
2026-07-23,S002,P009,74
2026-07-23,S002,P010,32
2026-07-23,S002,P011,40
2026-07-23,S002,P012,102
2026-07-23,S002,P017,21
2026-07-23,S002,P013,46
2026-07-23,S002,P018,53
2026-07-23,S002,P020,81
2026-07-23,S002,P021,87
2026-07-23,S002,P022,63
2026-07-23,S002,P019,40
2026-07-23,S002,P023,24
2026-07-23,S002,P024,78
2026-07-23,S002,P025,28
2026-07-23,S002,P026,56
2026-07-23,S002,P027,28
2026-07-23,S002,P028,70
2026-07-23,S002,P029,41
2026-07-23,S002,P030,86
2026-07-23,S002,P031,63
2026-07-23,S002,P032,34
2026-07-23,S003,P001,33
2026-07-23,S003,P002,82
2026-07-23,S003,P003,25
2026-07-23,S003,P004,64
2026-07-23,S003,P014,51
2026-07-23,S003,P015,45
2026-07-23,S003,P005,27
2026-07-23,S003,P006,30
2026-07-23,S003,P007,57
2026-07-23,S003,P008,106
2026-07-23,S003,P016,75
2026-07-23,S003,P009,64
2026-07-23,S003,P010,60
2026-07-23,S003,P011,39
2026-07-23,S003,P012,61
2026-07-23,S003,P017,41
2026-07-23,S003,P013,41
2026-07-23,S003,P018,60
2026-07-23,S003,P020,42
2026-07-23,S003,P021,104
2026-07-23,S003,P022,40
2026-07-23,S003,P019,90
2026-07-23,S003,P023,37
2026-07-23,S003,P024,49
2026-07-23,S003,P025,63
2026-07-23,S003,P026,59
2026-07-23,S003,P027,34
2026-07-23,S003,P028,55
2026-07-23,S003,P029,77
2026-07-23,S003,P030,101
2026-07-23,S003,P031,77
2026-07-23,S003,P032,35
2026-07-24,S001,P001,64
2026-07-24,S001,P002,59
2026-07-24,S001,P003,65
2026-07-24,S001,P004,21
2026-07-24,S001,P014,39
2026-07-24,S001,P015,20
2026-07-24,S001,P005,69
2026-07-24,S001,P006,33
2026-07-24,S001,P007,69
2026-07-24,S001,P008,193
2026-07-24,S001,P016,71
2026-07-24,S001,P009,68
2026-07-24,S001,P010,53
2026-07-24,S001,P011,74
2026-07-24,S001,P012,56
2026-07-24,S001,P017,49
2026-07-24,S001,P013,44
2026-07-24,S001,P018,42
2026-07-24,S001,P020,30
2026-07-24,S001,P021,99
2026-07-24,S001,P022,65
2026-07-24,S001,P019,41
2026-07-24,S001,P023,68
2026-07-24,S001,P024,44
2026-07-24,S001,P025,56
2026-07-24,S001,P026,53
2026-07-24,S001,P027,20
2026-07-24,S001,P028,80
2026-07-24,S001,P029,103
2026-07-24,S001,P030,99
2026-07-24,S001,P031,40
2026-07-24,S001,P032,45
2026-07-24,S002,P001,49
2026-07-24,S002,P002,34
2026-07-24,S002,P003,24
2026-07-24,S002,P004,20
2026-07-24,S002,P014,0
2026-07-24,S002,P015,42
2026-07-24,S002,P005,82
2026-07-24,S002,P006,37
2026-07-24,S002,P007,102
2026-07-24,S002,P008,84
2026-07-24,S002,P016,87
2026-07-24,S002,P009,65
2026-07-24,S002,P010,30
2026-07-24,S002,P011,33
2026-07-24,S002,P012,97
2026-07-24,S002,P017,68
2026-07-24,S002,P013,41
2026-07-24,S002,P018,43
2026-07-24,S002,P020,79
2026-07-24,S002,P021,86
2026-07-24,S002,P022,60
2026-07-24,S002,P019,35
2026-07-24,S002,P023,82
